student_id,name
10403,javascript
6025,SQL
5074,html
7409,react
4604,rails
9772,regressions
5110,react
6872,backbone
5781,C++
8301,rails
6904,Mean
4776,javascript
6880,ML systems
5242,git
6406,rails
4606,vue
8284,Mean
5160,vue
4889,css
4830,css
4924,angular
6309,C++
7352,ML systems
9372,Python
7234,TCP/IP
8766,Mean
7861,django
5853,vue
5224,git
9513,django
8291,C#
10081,TCP/IP
5083,html
8493,UNIX
10422,react
8247,SQL
5559,javascript
6747,vue
9054,Ruby
5307,Mean
7580,Mean
10192,Python
6551,rails
6665,php
7311,WAN
6672,django
10452,WAN
4635,.Net
5967,git
10275,html
8100,Python
8583,C++
4730,react
8777,vue
7731,regressions
6263,javascript
5472,php
10305,django
8287,css
5410,regressions
7069,rails
5610,hypothesis testing
10358,rails
10435,C++
6685,Java
9275,UNIX
4883,Ruby
4870,git
6996,WAN
5765,Python
8704,.Net
6790,php
6822,angular
5280,Mean
5207,html
5744,git
5024,Ruby
7979,git
4683,TCP/IP
6538,javascript
8863,LAN
5134,git
9879,C++
8280,hypothesis testing
8486,statisticalinference
8361,django
5042,css
5281,hypothesis testing
9570,git
7273,Mean
6496,git
9026,statisticalinference
8701,git
5583,git
10370,hypothesis testing
10161,vue
10473,backbone
5189,statisticalinference
9982,php
5793,angular
7910,WAN
8689,regressions
10450,html
5747,angular
5228,UNIX
5007,Mean
7888,C#
7412,git
7868,html
10188,Java
9743,vue
5238,html
5121,hypothesis testing
5194,php
5322,git
9079,hypothesis testing
7462,django
8537,TCP/IP
6844,javascript
7630,R
7514,git
8496,.Net
7086,Ruby
6493,html
9229,C#
10555,git
4846,hypothesis testing
6852,ML systems
7720,Ruby
7077,C#
6324,backbone
7302,angular
9177,css
6959,php
5920,UNIX
7899,statisticalinference
7961,.Net
5744,react
5242,css
5731,react
7025,UNIX
4773,Mean
5336,javascript
7595,backbone
5456,LAN
8471,javascript
5677,django
7567,html
7645,rails
9735,vue
8575,django
9951,react
4755,hypothesis testing
5057,C#
9838,react
7220,rails
9615,html
4875,php
4865,C#
8363,vue
8874,statisticalinference
10417,R
7558,TCP/IP
10028,php
9187,angular
8463,C++
5150,regressions
9967,rails
8339,html
4764,angular
9760,rails
9782,C++
6271,vue
5316,angular
6285,hypothesis testing
5016,statisticalinference
7441,git
10226,Python
6150,javascript
8569,angular
9433,C#
4644,git
7959,Ruby
6560,javascript
9813,C++
9518,rails
8450,vue
9394,hypothesis testing
10487,Ruby
8787,javascript
5423,regressions
5200,php
9454,rails
10236,rails
7689,TCP/IP
6411,Ruby
5533,html
6226,react
8814,javascript
7273,backbone
5573,css
9132,angular
7884,php
4610,backbone
7253,git
7546,Python
8021,javascript
7883,WAN
7282,SQL
5440,C#
9144,html
4677,javascript
9416,django
7655,django
5474,LAN
7281,php
8422,javascript
4791,Ruby
7192,git
6620,backbone
5365,Java
10141,WAN
7565,statisticalinference
7432,git
5958,rails
7429,react
6688,statisticalinference
9457,css
10030,javascript
8134,Mean
5479,TCP/IP
8021,hypothesis testing
6244,git
8389,css
8712,regressions
6649,rails
7302,html
8434,javascript
6053,regressions
8435,react
7764,css
9923,angular
8970,react
4831,.Net
8071,css
4790,html
7845,css
9787,angular
7294,react
6356,regressions
7757,css
4779,react
6453,.Net
6290,regressions
10419,regressions
6431,statisticalinference
8169,Python
9762,statisticalinference
8926,django
6916,html
7155,backbone
6823,LAN
5968,html
6256,backbone
10305,html
8505,git
9824,rails
5691,django
8659,.Net
8112,regressions
6157,UNIX
8023,php
6489,R
8399,vue
4767,Mean
6589,angular
5440,javascript
7753,WAN
7430,vue
7041,backbone
8155,html
7148,git
5285,backbone
7559,statisticalinference
5597,backbone
6084,ML systems
6465,Ruby
4718,R
9374,angular
6708,angular
8980,vue
7890,WAN
5896,vue
10175,R
4593,SQL
6467,php
5003,vue
9100,django
7166,git
5511,django
4773,Mean
8411,.Net
7048,SQL
7550,statisticalinference
5328,Mean
6014,git
6014,html
10308,TCP/IP
10313,C++
6194,ML systems
7246,javascript
7098,css
4881,vue
5187,rails
6910,backbone
8067,django
5680,git
9685,backbone
6620,vue
10062,rails
9113,backbone
5125,django
9256,Ruby
7949,regressions
10366,vue
7661,ML systems
4763,git
9827,R
9983,php
7017,rails
7854,rails
8287,LAN
9539,Java
7769,Java
6717,.Net
8937,django
6635,git
5720,css
6894,php
6134,html
6394,LAN
10015,statisticalinference
7769,css
8177,TCP/IP
10125,TCP/IP
5067,angular
7761,hypothesis testing
5069,UNIX
9103,TCP/IP
5560,C++
8485,C#
7627,ML systems
10407,css
7742,backbone
6557,C++
7005,WAN
9205,hypothesis testing
9380,html
5938,.Net
9037,backbone
5312,css
8687,rails
6324,angular
4777,git
5075,react
6574,react
6671,php
9148,ML systems
8556,html
6114,html
7189,ML systems
5443,Ruby
5017,php
7816,django
10568,css
4764,vue
7826,css
9181,react
7464,rails
7432,Python
5601,Mean
6469,css
9566,django
5646,WAN
7597,C#
5448,react
6804,Ruby
6051,LAN
7294,javascript
5619,css
10260,hypothesis testing
6440,git
6471,css
4962,rails
8357,LAN
8818,rails
9217,Java
6376,php
8665,backbone
7198,django
6273,ML systems
8127,R
9925,backbone
8407,html
9906,regressions
9780,php
8271,hypothesis testing
5782,git
5136,C#
5452,javascript
9468,Mean
5222,statisticalinference
10169,.Net
5138,TCP/IP
6407,php
7378,R
6768,javascript
9463,TCP/IP
9857,git
7744,angular
6894,regressions
6626,backbone
5642,vue
8053,WAN
7438,hypothesis testing
4874,php
8561,backbone
5669,css
5170,javascript
6423,backbone
5528,vue
5652,SQL
10084,react
10128,javascript
7058,css
7827,.Net
8386,C#
5812,C++
4976,hypothesis testing
5943,react
5728,rails
5246,react
4637,backbone
9926,react
5006,hypothesis testing
9963,django
8104,UNIX
7855,Python
6481,UNIX
8349,html
6242,LAN
10352,html
9286,javascript
5462,vue
6220,git
8806,R
6183,Java
6880,git
9492,statisticalinference
8948,rails
9596,Mean
8878,angular
6756,hypothesis testing
5743,.Net
7396,django
5904,php
10222,html
6719,Mean
7054,css
5954,react
6389,backbone
9066,C++
6043,git
7176,django
5566,Ruby
6732,R
4868,WAN
8927,html
5857,git
5151,backbone
8774,react
8062,angular
4620,vue
8413,html
10308,vue
8471,backbone
7068,Mean
6175,SQL
7270,UNIX
8120,LAN
7586,rails
8811,backbone
5263,git
5310,css
4852,vue
6412,php
9762,Python
5499,css
4912,git
8866,R
6574,django
5918,git
9906,django
8209,php
8322,R
6288,WAN
7851,Java
8038,javascript
6389,WAN
8581,C++
9042,SQL
7875,django
6653,backbone
5624,backbone
8337,ML systems
9822,angular
6066,hypothesis testing
8870,rails
6105,html
8731,html
7150,rails
4613,Java
7224,css
4687,vue
9787,SQL
7828,django
7737,react
10051,vue
8718,LAN
5524,vue
4637,rails
10081,rails
8034,backbone
6074,git
10561,hypothesis testing
7028,git
10529,git
9674,Python
7794,Python
6435,git
9171,angular
6400,css
8454,vue
5811,git
8644,angular
6653,php
9943,css
5576,Java
8422,rails
5808,vue
9188,javascript
7128,regressions
9773,vue
10116,hypothesis testing
10457,javascript
9667,react
9831,SQL
10140,javascript
6930,vue
10471,Python
5088,Python
8269,rails
5615,php
7764,TCP/IP
5728,javascript
8399,backbone
4712,react
4849,C++
9836,R
9129,angular
9564,R
9669,php
6889,django
7225,react
7752,TCP/IP
7359,TCP/IP
5840,git
7951,git
9988,angular
8450,ML systems
8778,regressions
9497,Mean
8927,rails
5335,angular
8392,react
5314,angular
6384,html
9122,rails
8197,UNIX
8582,C#
9893,html
6390,vue
7427,git
9071,react
4954,.Net
6575,react
6206,javascript
7196,R
8645,rails
8946,css
9794,WAN
9567,vue
6376,Mean
8516,html
6972,rails
7774,WAN
8738,rails
6832,LAN
5863,TCP/IP
6134,javascript
7862,backbone
8700,angular
5558,php
8408,ML systems
8301,php
10300,statisticalinference
7177,html
6960,php
8460,html
7303,.Net
7528,TCP/IP
7053,C#
7677,statisticalinference
10413,ML systems
8461,css
7417,R
8011,angular
8658,backbone
10252,css
9629,html
6240,UNIX
6240,C#
10510,git
10492,javascript
8413,WAN
5210,react
6183,C#
5222,LAN
5636,LAN
9692,backbone
5496,Ruby
4602,git
7602,django
6927,git
9469,TCP/IP
7432,angular
8938,css
10403,git
4902,Java
4731,git
6575,angular
5761,javascript
10132,C#
5361,git
5233,css
5684,rails
5688,css
7395,UNIX
9465,django
7623,Ruby
9518,Java
5123,react
5041,css
8661,LAN
8039,C#
5584,javascript
9896,php
4821,angular
8805,javascript
8963,php
5585,django
4801,javascript
6893,django
6340,javascript
7885,css
9817,django
5479,Mean
8636,react
4881,LAN
6228,react
8846,vue
9763,git
5926,C#
9880,WAN
10541,angular
5985,rails
8631,javascript
8226,R
5843,C#
8573,django
10190,Ruby
10552,javascript
5000,Java
9951,ML systems
6588,ML systems
5989,LAN
8051,django
10323,git
10167,react
5971,TCP/IP
9990,R
7790,Mean
9606,vue
8519,Ruby
4954,UNIX
6559,regressions
9799,php
5371,Ruby
5358,react
7446,UNIX
6912,git
9328,vue
5268,php
10291,css
4823,rails
6622,LAN
9746,html
9600,Ruby
8102,react
8662,css
6653,html
7668,git
8374,C++
4948,hypothesis testing
4833,git
5722,html
8434,Mean
9975,ML systems
5649,C#
6978,html
6272,git
7068,statisticalinference
6947,Python
8755,react
8255,statisticalinference
4668,html
6890,LAN
8191,statisticalinference
6654,html
7374,statisticalinference
7516,angular
7650,rails
8704,angular
4995,regressions
6476,git
9286,git
9176,css
8318,git
9174,C++
6802,javascript
8200,vue
10548,Python
5503,Java
10399,git
5459,html
9610,C#
7528,django
8897,Python
6057,angular
8335,angular
7006,vue
8083,UNIX
6185,php
8633,angular
5658,statisticalinference
6747,backbone
6776,R
5670,vue
6355,angular
9968,php
9450,WAN
8832,regressions
7445,regressions
7159,react
6007,git
8794,statisticalinference
7512,django
8918,statisticalinference
7830,regressions
9622,Python
8047,css
8883,Ruby
6403,backbone
5085,R
6393,LAN
5582,backbone
6382,javascript
9130,C++
8837,javascript
7323,rails
5138,git
7647,backbone
9866,html
7799,ML systems
8432,backbone
6272,git
6390,C++
6852,hypothesis testing
4642,html
5718,rails
5314,git
9360,react
7854,statisticalinference
5023,vue
10065,django
8240,django
9400,javascript
5224,Mean
10455,javascript
10171,angular
7257,javascript
10413,django
6615,react
5700,SQL
8839,css
7641,angular
5685,backbone
10152,Python
6441,html
9602,javascript
6781,rails
9392,backbone
5398,php
6049,rails
8087,javascript
5041,rails
6498,angular
10348,git
10122,C++
7672,angular
5108,html
5129,react
5920,C#
9494,react
6739,ML systems
6459,rails
7936,vue
7915,angular
7978,Python
9362,git
7485,C++
7549,javascript
4881,html
5623,backbone
7829,angular
6475,git
10549,Python
9962,javascript
7978,Java
6833,html
6473,UNIX
6803,regressions
7535,php
10495,php
8608,TCP/IP
10522,vue
9707,TCP/IP
4998,git
7264,git
7245,Java
7393,hypothesis testing
7840,Python
8723,Ruby
7072,Ruby
6041,UNIX
4973,php
5347,backbone
8014,css
7319,angular
4955,statisticalinference
6611,rails
9954,javascript
6547,regressions
6925,css
6911,Java
10169,backbone
4893,ML systems
9568,LAN
7967,django
7970,backbone
9140,rails
5232,backbone
4734,R
7276,git
6475,css
7687,vue
5741,html
10072,C#
4777,angular
5222,backbone
8245,C++
5926,WAN
5054,backbone
6241,SQL
8045,C++
5435,LAN
4755,UNIX
8063,rails
4914,react
7174,statisticalinference
9200,ML systems
6024,rails
5875,angular
6811,backbone
5450,git
8340,backbone
5947,react
10421,react
5992,vue
10160,rails
9360,TCP/IP
9185,vue
9543,django
10362,Ruby
6691,javascript
7257,Mean
6558,html
5854,vue
5445,C#
5396,backbone
7620,javascript
8930,rails
8985,regressions
6432,rails
5390,php
10502,git
10266,vue
8524,ML systems
7267,vue
9408,css
5444,angular
10158,C++
6719,html
6454,git
5441,backbone
9443,rails
8217,TCP/IP
8392,css
9256,C++
5719,LAN
6774,Mean
6301,javascript
7868,.Net
7569,.Net
8326,git
5586,react
6954,Ruby
10226,django
10179,SQL
9199,Python
7838,angular
4913,C++
8672,regressions
5208,html
6175,php
8907,rails
6117,html
9635,html
7932,vue
8424,C#
10256,backbone
9413,regressions
5191,vue
6587,react
10322,C++
10311,backbone
9804,javascript
8658,git
6294,Python
8172,css
8885,Ruby
9767,LAN
10553,backbone
6623,git
5252,R
6494,git
10221,css
4626,backbone
4767,rails
6696,Python
9426,git
10252,C++
9355,vue
7063,git
5411,angular
10085,react
8385,SQL
6985,R
6095,Mean
5075,php
8166,.Net
5824,django
4796,react
8888,git
5163,Java
6499,vue
7889,html
6642,django
9848,UNIX
7347,UNIX
10474,git
9690,php
9109,.Net
8732,javascript
10496,C++
6930,vue
5233,SQL
8127,git
9490,git
5848,backbone
8477,.Net
4906,LAN
10091,LAN
4699,vue
10428,react
5750,R
5074,html
8040,git
8295,LAN
7724,html
5380,hypothesis testing
6591,SQL
10202,ML systems
5449,html
5784,git
9327,backbone
8939,WAN
7434,git
7065,Java
6239,vue
8755,C#
7022,UNIX
10228,react
8487,react
7627,vue
5146,.Net
9121,Java
8230,WAN
5988,Java
5585,backbone
6964,C#
6593,Java
4801,css
7761,git
5331,Ruby
7775,javascript
5413,html
6503,javascript
5038,javascript
8564,angular
7273,backbone
6513,javascript
7755,react
7436,TCP/IP
5807,javascript
8564,django
8223,rails
8067,git
6661,angular
5123,django
10233,SQL
7639,vue
5200,Mean
9791,ML systems
7703,Ruby
6979,Python
6200,C#
5298,css
7276,SQL
5280,backbone
9094,html
7641,angular
7126,html
6840,Ruby
7204,rails
4888,TCP/IP
8046,git
5139,Ruby
5772,Python
7010,git
6407,react
5405,SQL
5419,ML systems
7129,php
10008,react
6573,vue
8288,statisticalinference
7206,backbone
6536,php
4721,SQL
8243,rails
9021,html
9406,Java
8931,react
8326,php
6781,rails
5000,rails
9583,backbone
8436,git
7930,C#
10428,html
5196,UNIX
8934,statisticalinference
6162,vue
4858,vue
6641,Ruby
9805,css
8557,statisticalinference
8673,javascript
9134,Mean
8933,html
6510,backbone
9955,backbone
8325,php
6857,rails
5018,css
10357,UNIX
9102,php
6050,angular
10338,php
8990,ML systems
7505,regressions
9310,css
7114,WAN
6668,css
9608,django
8988,javascript
6098,R
7661,C++
9478,css
8372,Mean
8031,rails
7814,backbone
6622,javascript
5129,css
7746,Java
8736,javascript
8400,UNIX
7964,LAN
8602,css
5398,react
7431,C++
7970,css
8430,WAN
9754,git
7730,hypothesis testing
4999,css
7423,Ruby
5795,backbone
7153,regressions
5665,php
5092,ML systems
6672,javascript
8086,SQL
6058,backbone
6156,css
10267,react
7167,javascript
6549,angular
6057,rails
9953,C#
4902,LAN
9405,git
9990,html
10010,php
8528,vue
10458,statisticalinference
9039,html
9813,git
7784,html
7395,php
9003,Python
6991,javascript
8783,angular
4813,LAN
5153,django
5293,css
6592,WAN
8656,WAN
9758,ML systems
5047,UNIX
4822,html
7171,angular
10579,statisticalinference
7884,statisticalinference
10210,html
10124,git
4672,vue
5110,rails
10419,rails
6385,django
7963,.Net
4964,php
9201,vue
5812,django
8870,angular
7791,react
5131,php
4906,statisticalinference
9500,Ruby
9091,javascript
8864,ML systems
8280,javascript
8732,ML systems
8071,Ruby
9433,react
8543,WAN
9706,TCP/IP
9292,UNIX
6014,react
5324,angular
9461,C++
7387,javascript
8663,C#
8245,rails
6512,javascript
7945,backbone
8375,php
8523,Mean
8755,LAN
6361,statisticalinference
4834,WAN
5171,php
9295,vue
5472,php
6383,regressions
10219,UNIX
9170,vue
4759,.Net
5947,angular
6564,html
5420,backbone
8670,git
7768,git
6316,WAN
8256,regressions
10076,php
6960,rails
5149,css
6338,Python
4714,LAN
9867,Python
10367,rails
8596,Java
9686,C++
7948,WAN
10332,php
6412,git
5347,backbone
4726,hypothesis testing
4976,angular
9140,angular
6616,django
9917,Java
4878,git
5908,git
9865,regressions
6826,SQL
5662,django
5505,regressions
8192,php
9967,ML systems
8247,R
4944,javascript
9083,regressions
9689,git
6730,backbone
9675,react
7119,angular
9740,php
9022,git
6886,rails
6627,vue
7078,C++
9033,rails
5412,vue
7493,php
5943,LAN
8494,react
9803,backbone
9047,UNIX
5278,git
8685,rails
4686,regressions
10348,hypothesis testing
9064,.Net
7809,backbone
7670,php
9521,html
4688,django
6313,C#
6717,hypothesis testing
7347,react
4979,regressions
7932,C#
8935,Java
6984,Python
9879,rails
10103,C#
7426,R
6767,php
6889,css
7946,html
7205,SQL
7206,Java
4669,php
5624,html
6834,R
10196,hypothesis testing
9672,C++
8289,ML systems
6427,angular
7234,R
8451,Java
9733,javascript
9495,git
6650,R
8209,C#
6263,css
8622,ML systems
7136,php
7841,Java
5196,html
4810,SQL
5571,git
8378,php
5131,angular
6483,git
9313,css
6010,WAN
7483,statisticalinference
9058,backbone
6215,vue
8549,django
10171,css
5710,R
7252,backbone
6331,rails
7316,Python
9751,rails
8241,Python
4748,html
5945,TCP/IP
5378,rails
6802,css
9929,git
8594,R
6410,php
7380,react
6774,react
5098,angular
9210,UNIX
9383,vue
9223,vue
4879,vue
4768,git
6726,statisticalinference
9916,django
6046,html
7261,SQL
8696,javascript
8762,git
8242,backbone
6959,git
9042,html
7795,backbone
9647,javascript
6459,.Net
7948,angular
9623,vue
9121,git
9486,react
4730,react
6633,WAN
10408,regressions
4625,LAN
9949,UNIX
4596,git
5448,Java
10221,Mean
9772,LAN
4604,html
7628,.Net
9319,php
8209,php
4994,backbone
6744,javascript
8427,react
5550,javascript
5382,WAN
5389,statisticalinference
8137,javascript
8451,statisticalinference
6548,php
7277,regressions
10069,vue
7015,WAN
7038,UNIX
5009,vue
9125,angular
7822,css
5329,html
5657,php
6971,rails
7794,css
8278,angular
9887,C#
4977,hypothesis testing
6768,git
5680,UNIX
6048,Python
10070,UNIX
7424,UNIX
7581,git
8950,backbone
6186,html
10398,C#
6656,ML systems
7665,TCP/IP
8420,Mean
6318,css
9463,html
7126,Ruby
10005,SQL
4836,ML systems
9129,git
9583,Python
10060,git
5252,css
5884,Ruby
5610,django
7364,css
6344,TCP/IP
8747,javascript
9115,UNIX
7467,django
6465,php
7556,php
5988,WAN
9059,hypothesis testing
10144,django
7845,LAN
5448,Mean
6321,php
8034,Mean
5169,vue
8731,react
8019,html
8931,Python
6389,django
8564,vue
6939,ML systems
9966,git
6784,UNIX
10039,css
8506,angular
6916,vue
9836,hypothesis testing
10021,react
9268,rails
8715,html
5086,Python
6497,UNIX
5854,statisticalinference
6473,javascript
10501,hypothesis testing
5966,ML systems
8279,react
7828,LAN
4769,C++
7928,ML systems
6129,ML systems
7367,C++
9920,vue
6272,R
7468,WAN
6625,C#
6114,vue
9176,C++
5782,Ruby
8967,statisticalinference
8934,.Net
7320,Mean
7183,php
5716,php
6656,django
6118,WAN
5859,statisticalinference
8691,php
4952,django
4635,django
9115,LAN
7411,hypothesis testing
6566,html
9977,django
8146,django
6457,html
5235,css
6745,statisticalinference
5054,backbone
6754,html
4896,html
4791,Java
6438,Mean
8367,R
6814,Ruby
6049,Ruby
9416,html
9561,css
5048,UNIX
8492,WAN
5510,css
6547,C++
10203,javascript
10208,Java
4683,react
5463,git
8704,Java
5329,git
7992,vue
9613,php
6528,Mean
7687,hypothesis testing
10028,hypothesis testing
5675,html
10313,javascript
9404,Python
8285,.Net
7201,css
7927,R
9689,php
7121,django
8755,TCP/IP
5484,Ruby
7357,WAN
10503,ML systems
4778,git
10576,react
7559,.Net
9955,php
9371,SQL
6795,php
6579,R
4905,php
9052,angular
4603,regressions
4932,Ruby
8230,statisticalinference
7981,statisticalinference
10347,.Net
7751,Mean
10252,backbone
9435,php
9372,.Net
8228,LAN
9261,git
5344,Python
8029,javascript
6909,react
8664,react
9917,php
7429,backbone
7840,git
6505,LAN
6014,Mean
6480,angular
10212,rails
8548,Java
8657,php
9242,.Net
4863,angular
7244,Mean
4761,C++
8250,statisticalinference
9855,UNIX
9863,Python
4986,rails
5557,react
5238,Ruby
8413,statisticalinference
6988,hypothesis testing
8422,html
9438,R
9347,.Net
6121,javascript
6592,react
9292,vue
9323,TCP/IP
9783,ML systems
8808,php
9688,SQL
6683,django
5180,ML systems
6522,css
5359,git
9316,Mean
8387,backbone
9939,css
7056,html
4603,WAN
6434,regressions
9105,statisticalinference
6797,UNIX
8030,git
8212,R
7288,css
8261,django
6732,html
8678,git
9176,angular
8763,html
5931,css
6322,django
9120,angular
7119,git
7487,vue
8930,php
5405,git
6860,ML systems
7839,javascript
9658,angular
6444,css
8632,angular
9115,git
9429,hypothesis testing
8272,react
5162,html
4840,SQL
8603,backbone
5148,backbone
8561,ML systems
9184,rails
7039,SQL
9009,html
7682,Python
5707,javascript
9759,hypothesis testing
8980,css
10095,javascript
9428,TCP/IP
9865,WAN
5549,Python
7850,Python
9371,TCP/IP
8614,TCP/IP
6900,angular
5288,django
6939,angular
9292,css
9379,hypothesis testing
7982,rails
4702,R
5367,php
9077,php
4664,TCP/IP
7504,C++
6289,ML systems
10052,vue
7522,react
10291,regressions
6108,Python
9879,UNIX
8773,Java
6524,regressions
7326,git
9190,Python
10261,backbone
4962,git
6220,css
9700,backbone
7793,html
9845,C++
5640,Mean
6425,regressions
8394,C#
10482,react
10487,Mean
6094,C++
4783,Mean
9065,C++
6893,backbone
4601,django
8892,html
9783,Python
4631,git
5928,C#
10221,php
9524,git
10354,C#
8587,SQL
5851,R
10194,C++
7627,WAN
7074,R
10211,html
10361,angular
6936,C#
10420,vue
5241,react
4971,django
8582,javascript
5939,backbone
7557,TCP/IP
6878,Python
7083,django
8060,Java
5081,ML systems
5424,git
6863,SQL
5803,angular
9760,react
9685,statisticalinference
7685,.Net
5684,rails
6397,vue
5728,.Net
9027,php
8713,Mean
6285,Mean
5371,Ruby
7295,Mean
8103,git
5668,vue
8713,SQL
7742,C++
5042,react
10333,Python
5854,TCP/IP
8573,backbone
4891,git
6532,statisticalinference
10259,C++
9710,django
5483,git
6799,regressions
8097,backbone
8209,css
5343,django
8321,css
5086,Python
9661,rails
9576,angular
5039,vue
4745,javascript
7962,javascript
8732,html
9132,backbone
7619,html
9969,html
8777,WAN
5619,javascript
8751,angular
8105,angular
10231,angular
10544,C++
7109,regressions
6228,C++
6545,git
5876,SQL
8720,css
7806,php
8728,git
9673,html
5233,C#
7811,react
9953,php
8929,django
8532,angular
6887,regressions
5652,backbone
7971,rails
6737,C++
5149,statisticalinference
4680,ML systems
6136,javascript
6610,css
7857,css
5656,django
9847,WAN
5869,javascript
9627,rails
9516,git
7641,UNIX
8375,Java
5139,php
7300,react
6464,UNIX
8946,UNIX
5300,backbone
8902,vue
7145,Java
5906,ML systems
9875,TCP/IP
5889,rails
9917,.Net
9977,statisticalinference
4916,javascript
6575,C++
4839,react
5075,WAN
8007,django
6284,backbone
6153,git
7719,UNIX
4997,Python
4637,react
8187,.Net
8455,hypothesis testing
10316,php
6488,backbone
7192,django
6993,git
8147,css
7371,react
5774,WAN
9413,C#
7603,django
9243,angular
4897,react
7899,backbone
9764,vue
5223,regressions
8345,angular
4914,vue
10061,php
5756,statisticalinference
9600,rails
6354,angular
8909,git
8952,react
6043,Python
9857,javascript
9557,css
6055,WAN
8061,WAN
6962,javascript
7396,git
6820,.Net
8937,php
7857,backbone
5129,regressions
6925,html
10138,rails
8952,backbone
8764,backbone
5191,rails
6705,git
5292,backbone
5764,angular
5999,javascript
8958,Ruby
10068,git
6008,WAN
9475,html
5028,javascript
6239,angular
6210,angular
9721,angular
5206,javascript
10307,git
4906,css
7197,backbone
8875,react
7130,css
8163,react
6801,html
8188,html
7245,rails
8180,django
6050,TCP/IP
9296,react
4931,UNIX
10311,ML systems
7920,SQL
10125,Java
8489,ML systems
6928,css
8256,Python
9193,angular
10450,angular
5829,TCP/IP
6859,react
4872,C++
9419,react
6602,django
6850,hypothesis testing
7565,C#
7988,git
9146,react
8290,LAN
5071,angular
8556,LAN
8303,angular
7545,html
7728,Mean
7320,WAN
7666,css
6795,vue
8839,.Net
4697,rails
7204,rails
6395,django
7186,javascript
8040,css
4808,django
6092,TCP/IP
10105,Python
6441,Python
10536,rails
9071,Python
8721,php
9395,django
6242,C++
9959,git
10022,css
9866,TCP/IP
6995,django
5494,UNIX
10193,javascript
6469,git
4709,hypothesis testing
9140,rails
7964,Java
6402,C++
7502,git
6782,regressions
9280,R
7760,LAN
7580,react
7664,Ruby
7243,django
7774,css
8378,javascript
5132,angular
6836,C#
6475,regressions
10518,php
7000,LAN
6572,LAN
8434,Ruby
10333,react
5570,vue
8151,LAN
5501,php
10376,css
6789,django
10489,Java
6967,react
8540,react
5532,backbone
4959,css
9242,react
7324,regressions
7110,Python
8563,react
10345,C++
10356,php
5845,vue
7175,ML systems
5619,Java
7894,html
6394,C#
5286,Ruby
10089,angular
4951,R
8554,react
9423,hypothesis testing
9985,react
7100,html
5217,html
9246,react
7855,git
9518,css
7568,C++
9132,angular
10190,git
7585,TCP/IP
8406,rails
10156,angular
7233,angular
7327,R
6445,css
9383,html
9664,php
5675,backbone
8996,C++
9240,vue
8307,C++
8577,css
10464,vue
9936,UNIX
8275,Python
10574,.Net
6959,hypothesis testing
5152,Ruby
9468,git
5355,django
10446,vue
5501,git
7267,WAN
10477,hypothesis testing
6274,django
5192,Python
9882,javascript
6284,.Net
10070,git
6562,rails
8560,statisticalinference
4828,ML systems
7032,C++
7220,R
9469,html
8498,html
6662,rails
7974,backbone
10286,django
8645,html
10347,git
7423,backbone
10012,css
5257,css
7066,css
6557,backbone
5573,UNIX
10032,C++
7881,Ruby
9115,css
4704,vue
9262,html
10207,SQL
8806,SQL
8527,vue
10477,Python
8552,git
9110,Python
7946,Java
7648,LAN
10123,git
9467,Mean
5560,Ruby
5190,UNIX
9957,rails
9899,C++
7200,regressions
8413,WAN
5609,C#
5932,git
4649,django
10251,TCP/IP
6743,git
9484,css
9243,vue
10282,rails
10086,javascript
5863,C++
7394,ML systems
10072,git
5595,html
8837,regressions
7207,css
5017,rails
5074,rails
8164,ML systems
9466,Mean
5814,css
6562,SQL
5361,Python
6319,C#
9319,react
6127,django
6868,angular
5226,UNIX
5356,git
9924,hypothesis testing
7684,php
5860,css
9611,UNIX
5206,git
7068,backbone
10358,javascript
9796,django
6501,TCP/IP
8927,django
7623,WAN
7701,vue
8987,css
6983,css
7591,vue
9801,WAN
5954,rails
9383,angular
8127,react
8530,vue
5807,php
9112,backbone
7764,C++
4921,C++
4840,Ruby
4595,react
4848,angular
9702,statisticalinference
7705,git
5832,LAN
8969,Java
8060,SQL
6869,django
9039,javascript
4647,javascript
9182,Ruby
7554,php
4609,rails
9844,vue
4697,LAN
8768,git
7467,angular
6638,C#
4720,php
9458,backbone
9307,Mean
9280,angular
5726,javascript
8917,TCP/IP
5824,django
5489,TCP/IP
9075,php
7155,C++
5365,html
10286,git
4675,backbone
4719,C++
4743,react
7599,hypothesis testing
7132,react
8480,hypothesis testing
10053,angular
10009,LAN
8220,Ruby
8468,css
10369,php
9463,rails
5675,vue
9823,git
5915,vue
6057,php
8910,TCP/IP
8833,LAN
9639,angular
6846,statisticalinference
8452,vue
9865,rails
7509,UNIX
8461,C#
8934,git
6946,html
8733,SQL
7201,vue
10234,backbone
6249,.Net
7820,php
7856,.Net
5817,angular
10111,django
7873,Java
8933,django
6160,SQL
8118,.Net
10387,rails
8279,html
6741,statisticalinference
4703,rails
7926,backbone
8732,WAN
5871,backbone
7647,SQL
8459,hypothesis testing
5162,TCP/IP
6365,angular
10085,Java
7712,R
5993,statisticalinference
7216,TCP/IP
10294,Mean
7877,Python
6850,git
6122,git
8177,backbone
4647,C++
5415,angular
6530,php
6263,SQL
6001,R
5862,LAN
9185,angular
5148,html
8965,Python
8840,vue
8786,php
7606,rails
7664,html
5528,rails
8927,javascript
6013,C++
9397,git
9444,hypothesis testing
10439,javascript
